timestamp,algorithm,paper,dataset,model,seed,num_clients,clients_per_round,local_epochs,batch_size,lr,lr_decay,rounds,best_test_accuracy,final_test_accuracy,final_test_loss,log_file,plot_file,fedcm_alpha
20260608_192322,FedCM,FedCM (arXiv:2106.10874) — CIFAR-10 Setting I,CIFAR10,resnet18_gn,0,100,10,5,50,0.1,0.998,1,22.46,22.46,2.169590227508545,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192322.txt,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192322_results.png,0.1
20260608_192524,FedCM,FedCM (arXiv:2106.10874) — CIFAR-10 Setting I,CIFAR10,resnet18_gn,0,100,10,5,50,0.1,0.998,2,24.93,24.93,2.033999181365967,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192524.txt,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192524_results.png,0.1
20260608_192951,FedCM,FedCM (arXiv:2106.10874) — CIFAR-10 Setting I,CIFAR10,resnet18_gn,0,100,10,5,50,0.1,0.998,200,82.43,82.43,0.6563735767364502,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192951.txt,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260608_192951_results.png,0.1
20260609_113255,FedCM,FedCM (arXiv:2106.10874) — CIFAR-10 Setting I,CIFAR10,resnet18_gn,0,100,probabilistic,0.1,,5,,50,,,0.1,0.998,200,82.06,82.06,0.6484975826740265,,,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260609_113255.txt,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260609_113255_results.png,0.1
20260610_204921,FedCM,FedCM (arXiv:2106.10874) — CIFAR-10 Setting I,CIFAR10,resnet18_gn,0,100,probabilistic,0.1,,,5,,50,,,0.1,0.998,500,85.57,85.57,0.6118199990034103,,,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260610_204921.txt,D:\论文-联邦学习\联邦学习代码\experiments\fedcm_cifar10\FedCM_run1_20260610_204921_results.png,0.1
